incident_id,control_id,name,side,barrier_role,barrier_type,line_of_defense,lod_basis,linked_threat_ids,linked_consequence_ids,barrier_status,barrier_failed,human_contribution_value,barrier_failed_human,confidence,supporting_text_count,source_agency,provider_bucket,json_path
Status_Change_Summary_ACC_(Reactives_R8)__C-AAA,C-007,Communication program for reactive hazard tools and guidance,prevention,Disseminate knowledge and best practices for reactive hazard management,administrative,2nd,Secondary support through knowledge sharing and continuous improvement,"T-001,T-002",,active,False,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACC_(Reactives_R8)__C-AAA.json
Status_Change_Summary_ACC_(TPC_R4)_C-AAA,C-001,Manual isolation valve upstream of offline pump,prevention,Isolate equipment out of service to prevent dead leg formation,engineering,1st,Physical barrier to isolate and prevent dead leg,T-002,,failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACC_(TPC_R4)_C-AAA.json
Status_Change_Summary_ACC_(TPC_R4)_C-AAA,C-002,Dead leg identification and control procedures,prevention,Identify and eliminate or control dead legs to prevent popcorn polymer buildup,administrative,1st,Procedural control to identify hazards before they develop,"T-003,T-002",,failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACC_(TPC_R4)_C-AAA.json
Status_Change_Summary_ACC_(TPC_R4)_C-AAA,C-003,Popcorn polymer control and prevention program,prevention,Prevent hazardous popcorn polymer buildup through monitoring and inhibitor use,administrative,1st,Ongoing monitoring and treatment to prevent hazard development,T-001,,failed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACC_(TPC_R4)_C-AAA.json
Status_Change_Summary_ACC_(TPC_R4)_C-AAA,C-004,Process hazard analysis action item implementation,prevention,Ensure identified hazards are addressed through systematic follow-up,administrative,2nd,Management system to verify implementation of identified controls,"T-003,T-001",,failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACC_(TPC_R4)_C-AAA.json
Status_Change_Summary_ACC_(TPC_R4)_C-AAA,C-005,Remotely operated emergency isolation valves,mitigation,Rapidly isolate release to minimize consequences,engineering,recovery,Emergency response equipment to limit escalation,,"CON-001,CON-002",not_installed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACC_(TPC_R4)_C-AAA.json
Status_Change_Summary_ACC_(TPC_R4)_C-AAA,C-006,Fire containment and suppression,mitigation,Control fires to prevent escalation,engineering,recovery,Emergency response to limit damage after ignition,,"CON-003,CON-005",degraded,False,unknown,False,medium,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACC_(TPC_R4)_C-AAA.json
Status_Change_Summary_ACC_(TPC_R4)_C-AAA,C-007,Emergency response and evacuation procedures,mitigation,Protect personnel and community from consequences,administrative,recovery,Emergency procedures to minimize harm after event,,"CON-004,CON-006",active,False,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACC_(TPC_R4)_C-AAA.json
Status_Change_Summary_ACD_(Airgas_R5)_C-AA,C-001,Pump product literature warnings,prevention,Inform operators of nitrous oxide decomposition hazards,administrative,1st,Provides information to prevent unsafe operation,"T-001,T-002",,failed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACD_(Airgas_R5)_C-AA.json
Status_Change_Summary_ACD_(Airgas_R5)_C-AA,C-002,Safe operating limits for nitrous oxide temperature,prevention,Prevent exceeding critical safety limits during pumping,engineering,1st,Physical limit to prevent hazardous conditions,T-001,,failed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACD_(Airgas_R5)_C-AA.json
Status_Change_Summary_ACD_(Airgas_R5)_C-AA,C-003,Pump warning labels,prevention,Provide point-of-use warnings about decomposition hazards,administrative,1st,Provides immediate visual warning at equipment,"T-001,T-002",,not_installed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_ACD_(Airgas_R5)_C-AA.json
Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA,C-001,Detection of hydrocarbons flowing to ESP,prevention,Detection system for hydrocarbon flow to ESP,engineering,2nd,Detection and alarm system,T-002,,failed,True,unknown,False,medium,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA.json
Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA,C-002,Isolation strategies to prevent mixing of air and hydrocarbons,prevention,Physical isolation during standby,engineering,1st,Physical barrier to prevent mixing,T-003,,failed,True,unknown,False,medium,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA.json
Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA,C-003,Safe operation procedures during unit standby,prevention,Operational procedures for standby mode,administrative,1st,Procedural control,"T-001,T-002",,failed,True,unknown,False,medium,3,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA.json
Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA,C-004,Use of SCSVs as safeguard during standby operations,prevention,Safety critical shut-off valve protection,engineering,2nd,Automated safety system,T-002,,unknown,False,unknown,False,low,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA.json
Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA,C-005,Use of reactor steam as safeguard during standby operations,prevention,Inerting and purging system,engineering,1st,Physical barrier using inert medium,T-003,,unknown,False,unknown,False,low,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA.json
Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA,C-006,Measuring reactor/main column differential pressure during standby,prevention,Pressure monitoring and control,engineering,2nd,Detection and monitoring system,T-001,,failed,True,unknown,False,medium,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA.json
Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA,C-007,ESP explosion safeguards,mitigation,Explosion protection system,engineering,3rd,Emergency protection system,,"CON-001,CON-002",failed,True,unknown,False,medium,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_AFPM_(EM_Torrance_R10)_C-AA.json
Status_Change_Summary_API_(BP_Husky_R5),C-001,Safeguarding to prevent liquid overflow,prevention,Prevent overfilling of Fuel Gas Mix Drum,engineering,1st,Primary protection against overfilling,"T-001,T-003",,failed,True,unknown,False,high,1,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(BP_Husky_R5).json
Status_Change_Summary_API_(BP_Husky_R5),C-002,Instrumentation to detect high level,prevention,Detect high level to prevent overfilling of Fuel Gas Mix Drums,engineering,1st,Detection and alarm system for level control,"T-001,T-003",,failed,True,unknown,False,high,2,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(BP_Husky_R5).json
Status_Change_Summary_API_(BP_Husky_R5),C-003,Abnormal situation management procedures,prevention,Manage abnormal situations to prevent inappropriate response actions,administrative,2nd,Procedural control for managing abnormal conditions,T-002,,failed,True,negative,True,high,2,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(BP_Husky_R5).json
Status_Change_Summary_API_(BP_Husky_R5),C-004,Learning from previous incidents,prevention,Prevent recurrence through organizational learning,administrative,2nd,Management system for incident learning and prevention,"T-001,T-002,T-003",,failed,True,unknown,False,high,1,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(BP_Husky_R5).json
Status_Change_Summary_API_(BP_Husky_R5),C-005,Fuel Gas Mix Drum design and sizing,prevention,Prevent overflow through adequate design capacity,engineering,1st,Inherent safety through design,T-001,,degraded,False,unknown,False,medium,1,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(BP_Husky_R5).json
Status_Change_Summary_API_(BP_Husky_R5),C-006,Ignition source control,mitigation,Prevent ignition of vapor cloud,engineering,1st,Primary mitigation to prevent escalation,,"CON-001,CON-002",failed,True,unknown,False,medium,1,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(BP_Husky_R5).json
Status_Change_Summary_API_(CAPECO_R7)_C-AAA,C-001,Tank level control and monitoring system,prevention,Prevent overfill during transfer operations,engineering,1st,Primary process control system,T-001,,failed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(CAPECO_R7)_C-AAA.json
Status_Change_Summary_API_(CAPECO_R7)_C-AAA,C-002,Automatic overfill prevention system (AOPS),prevention,Independent high-level shutdown to prevent tank overfill,engineering,2nd,Independent protection layer separate from basic process control,T-001,,not_installed,True,unknown,False,high,3,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(CAPECO_R7)_C-AAA.json
Status_Change_Summary_API_(CAPECO_R7)_C-AAA,C-003,Secondary containment dike,prevention,Contain spilled product and prevent spread,engineering,2nd,Passive containment barrier to prevent environmental release,T-002,,degraded,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(CAPECO_R7)_C-AAA.json
Status_Change_Summary_API_(CAPECO_R7)_C-AAA,C-004,Operator monitoring during transfer operations,prevention,Human detection and intervention to prevent overfill,administrative,1st,Human supervision of ongoing operations,T-001,,failed,True,unknown,True,medium,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(CAPECO_R7)_C-AAA.json
Status_Change_Summary_API_(CAPECO_R7)_C-AAA,C-005,Tank roof vents,prevention,Pressure relief to prevent tank structural failure,engineering,1st,Primary pressure protection device,T-003,,active,False,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(CAPECO_R7)_C-AAA.json
Status_Change_Summary_API_(CAPECO_R7)_C-AAA,C-006,Ignition source control in wastewater treatment facility,mitigation,Prevent ignition of flammable vapor cloud,engineering,2nd,Elimination of ignition sources in hazardous areas,,CON-002,failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(CAPECO_R7)_C-AAA.json
Status_Change_Summary_API_(CAPECO_R7)_C-AAA,C-007,Emergency response and firefighting,mitigation,Control and extinguish fires to limit damage,administrative,recovery,Emergency response after incident escalation,,"CON-003,CON-004",active,False,unknown,False,medium,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(CAPECO_R7)_C-AAA.json
Status_Change_Summary_API_(Enterprise_R1)_C-AA,C-001,Mechanical integrity process for heat exchangers,prevention,Prevent equipment failure due to thermal fatigue,administrative,1st,Primary operational control to maintain equipment integrity,"T-001,T-002,T-003",,failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Enterprise_R1)_C-AA.json
Status_Change_Summary_API_(Enterprise_R1)_C-AA,C-002,Temperature and pressure monitoring sensors on BAHX,prevention,Monitor operating conditions for thermal fatigue impact,engineering,1st,Primary detection system for abnormal operating conditions,"T-001,T-003",,unknown,False,unknown,False,medium,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Enterprise_R1)_C-AA.json
Status_Change_Summary_API_(Enterprise_R1)_C-AA,C-003,Safe venting of blocked-off layers during BAHX repair,prevention,Prevent pressure buildup in blocked layers during repair,administrative,1st,Primary maintenance procedure to prevent equipment failure,T-002,,unknown,False,unknown,False,medium,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Enterprise_R1)_C-AA.json
Status_Change_Summary_API_(Enterprise_R1)_C-AA,C-004,API Standard 668 guidance on BAHX operation and maintenance,prevention,Provide industry guidance on thermal fatigue hazards,administrative,1st,Industry standard for equipment design and operation,"T-001,T-003",,not_installed,False,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Enterprise_R1)_C-AA.json
Status_Change_Summary_API_(Enterprise_R1)_C-AA,C-005,Emergency shutdown systems,mitigation,Limit release and prevent ignition after loss of containment,engineering,2nd,Secondary system to mitigate consequences after top event,,"CON-001,CON-002",unknown,False,unknown,False,low,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Enterprise_R1)_C-AA.json
Status_Change_Summary_API_(Enterprise_R1)_C-AA,C-006,Personnel evacuation procedures,mitigation,Protect personnel from fire and explosion consequences,administrative,recovery,Emergency response to protect personnel after incident escalation,,CON-002,active,False,unknown,False,medium,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Enterprise_R1)_C-AA.json
Status_Change_Summary_API_(ITC_R6)_O-ARAR,C-001,Pump seal mechanical integrity,prevention,Prevent pump seal failure,engineering,1st,Primary physical barrier to prevent loss of containment,T-001,,failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(ITC_R6)_O-ARAR.json
Status_Change_Summary_API_(ITC_R6)_O-ARAR,C-002,Mechanical integrity and maintenance program for transfer pumps,prevention,Maintain pump equipment integrity,administrative,2nd,Management system to verify and maintain equipment integrity,T-002,,degraded,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(ITC_R6)_O-ARAR.json
Status_Change_Summary_API_(ITC_R6)_O-ARAR,C-003,Flammable gas detection system,prevention,Detect flammable gas leaks before ignition,engineering,2nd,Detection system to identify hazardous conditions before escalation,T-003,,not_installed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(ITC_R6)_O-ARAR.json
Status_Change_Summary_API_(ITC_R6)_O-ARAR,C-004,Emergency leak response procedures,prevention,Respond to catastrophic or emergency leaks,administrative,3rd,Emergency response procedures to prevent escalation,T-003,,unknown,False,unknown,False,medium,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(ITC_R6)_O-ARAR.json
Status_Change_Summary_API_(ITC_R6)_O-ARAR,C-005,PSM/RMP regulatory coverage,prevention,Ensure regulatory compliance and safety management,administrative,2nd,Regulatory framework to ensure comprehensive safety management,"T-002,T-003",,not_installed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(ITC_R6)_O-ARAR.json
Status_Change_Summary_API_(ITC_R6)_O-ARAR,C-006,Fire suppression system,mitigation,Suppress fire and prevent spread,engineering,recovery,Emergency response system to control consequences,,"CON-001,CON-002",degraded,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(ITC_R6)_O-ARAR.json
Status_Change_Summary_API_(ITC_R6)_O-ARAR,C-007,Containment area wall,mitigation,Contain released materials within designated area,engineering,recovery,Physical barrier to prevent environmental release,,"CON-004,CON-005",failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(ITC_R6)_O-ARAR.json
Status_Change_Summary_API_(LYB_R5)_C-AAA,C-001,Written procedures for plug valve actuator/gearbox removal,prevention,Prevent inadvertent removal of pressure-retaining components,administrative,1st,Procedural guidance for task execution,"T-001,T-002",,not_installed,True,unknown,True,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(LYB_R5)_C-AAA.json
Status_Change_Summary_API_(LYB_R5)_C-AAA,C-002,Clear marking of pressure-retaining components,prevention,Visual identification to prevent inadvertent removal,engineering,1st,Physical marking to guide worker actions,"T-001,T-003",,not_installed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(LYB_R5)_C-AAA.json
Status_Change_Summary_API_(LYB_R5)_C-AAA,C-003,Prevention through Design - plug valve design to prevent inadvertent removal,prevention,Design feature to prevent inadvertent removal of pressure-retaining components,engineering,1st,Inherently safer design,T-001,,not_installed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(LYB_R5)_C-AAA.json
Status_Change_Summary_API_(LYB_R5)_C-AAA,C-004,Training on plug valve maintenance and hazards,prevention,Ensure worker competence and hazard awareness,administrative,1st,Worker knowledge and skill development,"T-001,T-002,T-003",,failed,True,unknown,True,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(LYB_R5)_C-AAA.json
Status_Change_Summary_API_(LYB_R5)_C-AAA,C-005,Warning statement in API Standard 599,prevention,Industry awareness of hazard,administrative,1st,Industry standard guidance,"T-001,T-003",,not_installed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(LYB_R5)_C-AAA.json
Status_Change_Summary_API_(Macondo_R3)_C-AAA,C-001,Safety Critical Elements (SCE) Management System,prevention,Systematic identification and management of safety barriers,administrative,1st,Proactive identification and management of critical safety systems,T-001,,not_installed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Macondo_R3)_C-AAA.json
Status_Change_Summary_API_(Macondo_R3)_C-AAA,C-002,SCE Performance Standards and Monitoring,prevention,"Ensure functionality, availability, reliability, and survivability of safety barriers",administrative,2nd,Verification and assurance of barrier performance,T-001,,not_installed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Macondo_R3)_C-AAA.json
Status_Change_Summary_API_(Macondo_R3)_C-AAA,C-003,Independent Verification of SCE Management,prevention,Independent assurance of barrier robustness,administrative,3rd,Independent third-party verification and audit,T-001,,not_installed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Macondo_R3)_C-AAA.json
Status_Change_Summary_API_(Macondo_R3)_C-AAA,C-004,Ignition Source Control,mitigation,Prevent ignition of released hydrocarbons,engineering,unknown,,,CON-003,failed,True,unknown,False,medium,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Macondo_R3)_C-AAA.json
Status_Change_Summary_API_(Macondo_R3)_C-AAA,C-005,Emergency Evacuation System,mitigation,Protect personnel from consequences of major accident,engineering,recovery,Emergency response to protect life after incident escalation,,"CON-001,CON-002",degraded,False,unknown,False,medium,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Macondo_R3)_C-AAA.json
Status_Change_Summary_API_(Marathon_R8),C-001,High tube metal temperature alarm and operator response,prevention,Detection and response to abnormal tube temperature,engineering,2nd,Detection and alarm system to alert operators of deviation,T-003,,failed,True,negative,True,high,2,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Marathon_R8).json
Status_Change_Summary_API_(Marathon_R8),C-002,Low flow protection system with proof of flow,prevention,Prevention of low flow conditions to fired heater,engineering,1st,Engineered system to prevent hazardous condition from occurring,T-001,,failed,True,unknown,False,high,3,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Marathon_R8).json
Status_Change_Summary_API_(Marathon_R8),C-003,Valve position verification and alignment procedures,prevention,Prevention of valve misalignment,administrative,1st,Procedural control to prevent initiating event,T-001,,failed,True,negative,True,high,2,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Marathon_R8).json
Status_Change_Summary_API_(Marathon_R8),C-004,Afterburning detection and prevention system,prevention,Detection and prevention of afterburning conditions,engineering,2nd,Detection system to identify abnormal combustion conditions,T-002,,failed,True,unknown,False,high,3,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Marathon_R8).json
Status_Change_Summary_API_(Marathon_R8),C-005,Burner operation and combustion control,prevention,Maintenance of proper combustion conditions,engineering,1st,Primary control to prevent abnormal combustion,T-002,,failed,True,unknown,False,medium,2,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Marathon_R8).json
Status_Change_Summary_API_(Marathon_R8),C-006,Worker proximity management and evacuation procedures,mitigation,Protection of personnel from consequences,administrative,2nd,Procedural control to limit exposure after event initiation,,CON-002,failed,True,negative,True,high,3,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Marathon_R8).json
Status_Change_Summary_API_(Marathon_R8),C-007,Safe operating limits monitoring and enforcement,prevention,Prevention of operation outside safe parameters,administrative,2nd,Procedural and monitoring control to detect deviation from safe operation,T-003,,failed,True,negative,True,high,2,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Marathon_R8).json
Status_Change_Summary_API_(Marathon_R8),C-008,Corporate oversight and management of change,prevention,Organizational control over operational changes,administrative,1st,Management system to ensure safe design and operation,"T-001,T-002,T-003",,degraded,True,negative,True,medium,2,UNKNOWN,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Marathon_R8).json
Status_Change_Summary_API_(Motiva_R10)_C-AA,C-001,External Tank Inspection Program,prevention,Detect and prevent tank corrosion before failure,administrative,1st,Primary preventive inspection to identify degradation,T-001,,failed,True,negative,True,high,3,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Motiva_R10)_C-AA.json
Status_Change_Summary_API_(Motiva_R10)_C-AA,C-002,Internal Tank Inspection Program,prevention,Detect internal corrosion and structural degradation,administrative,1st,Primary preventive inspection to identify internal degradation,T-001,,failed,True,negative,True,high,4,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Motiva_R10)_C-AA.json
Status_Change_Summary_API_(Motiva_R10)_C-AA,C-003,Tank Maintenance and Repair Program,prevention,Maintain tank integrity to prevent vapor release,administrative,1st,Primary preventive maintenance to maintain barrier integrity,T-001,,failed,True,negative,True,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Motiva_R10)_C-AA.json
Status_Change_Summary_API_(Motiva_R10)_C-AA,C-004,Hot Work Permit and Control System,prevention,Control ignition sources near flammable atmospheres,administrative,2nd,Secondary control to prevent ignition when primary containment is compromised,"T-002,T-003",,failed,True,negative,True,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Motiva_R10)_C-AA.json
Status_Change_Summary_API_(Motiva_R10)_C-AA,C-005,Spill Containment System,mitigation,Contain released chemical to prevent environmental damage,engineering,recovery,Post-release containment to limit consequences,,"CON-003,CON-004",failed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Motiva_R10)_C-AA.json
Status_Change_Summary_API_(Pryor_Trust_R2)_C-AA,C-001,Hydrostatic pressure from drilling mud,prevention,Primary well control barrier,engineering,1st,Primary physical barrier to prevent well influx,T-001,,failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Pryor_Trust_R2)_C-AA.json
Status_Change_Summary_API_(Pryor_Trust_R2)_C-AA,C-002,Human detection of influx and activation of blowout preventer,prevention,Secondary well control barrier,administrative,2nd,Secondary barrier requiring human detection and response,T-002,,failed,True,negative,True,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Pryor_Trust_R2)_C-AA.json
Status_Change_Summary_API_(Pryor_Trust_R2)_C-AA,C-003,Automatic safety instrumented systems for BOP actuation,prevention,Automatic well control system,engineering,2nd,Automated backup to human-dependent secondary barrier,T-002,,not_installed,False,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Pryor_Trust_R2)_C-AA.json
Status_Change_Summary_API_(Remote_Isolation_R1)1,C-001,Remote isolation devices (automatic or remotely activated),mitigation,Emergency isolation to limit material release,engineering,2nd,Emergency response control to limit consequences after loss of containment,"T-001,T-002","CON-001,CON-002,CON-003,CON-004",not_installed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Remote_Isolation_R1)1.json
Status_Change_Summary_API_(Remote_Isolation_R1)1,C-002,Industry guidance on remote isolation (CCPS Guidelines),prevention,Design and operational guidance for remote isolation systems,administrative,1st,Design phase guidance to ensure proper installation of remote isolation,"T-001,T-002",,degraded,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Remote_Isolation_R1)1.json
Status_Change_Summary_API_(Remote_Isolation_R1)1,C-003,API standards and publications on remote isolation,prevention,Industry standards for design and installation requirements,administrative,1st,Design standards to prevent inadequate remote isolation systems,"T-001,T-002",,degraded,True,unknown,False,high,3,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Remote_Isolation_R1)1.json
Status_Change_Summary_API_(Wendland_R2)_O-AREAR,C-001,Well control barriers (two barriers required),prevention,Prevent loss of well control,engineering,1st,Primary containment system,"T-001,T-002",,failed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Wendland_R2)_O-AREAR.json
Status_Change_Summary_API_(Wendland_R2)_O-AREAR,C-002,Stabbing valve,prevention,Well control during workover,engineering,unknown,,"T-001,T-002",,failed,True,unknown,False,medium,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Wendland_R2)_O-AREAR.json
Status_Change_Summary_API_(Wendland_R2)_O-AREAR,C-003,Well planning and procedures,prevention,Ensure adequate well control measures,administrative,1st,Planning and procedural controls,"T-001,T-002",,failed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Wendland_R2)_O-AREAR.json
Status_Change_Summary_API_(Wendland_R2)_O-AREAR,C-004,Continuous fluid addition during workover,prevention,Maintain well control pressure,engineering,1st,Active well control method,"T-001,T-002",,unknown,False,unknown,False,medium,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Wendland_R2)_O-AREAR.json
Status_Change_Summary_API_(Wendland_R2)_O-AREAR,C-005,Ignition source control,mitigation,Prevent ignition of released hydrocarbons,engineering,2nd,Prevention of escalation,,CON-002,failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(Wendland_R2)_O-AREAR.json
Status_Change_Summary_API_(YM_R6),C-001,Low-pressure vessel design pressure specification,prevention,Prevent overpressurization,engineering,1st,Primary design control,T-001,,failed,True,unknown,False,high,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(YM_R6).json
Status_Change_Summary_API_(YM_R6),C-002,Manway seal integrity,prevention,Prevent loss of containment,engineering,1st,Primary containment barrier,T-002,,failed,True,unknown,False,high,1,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(YM_R6).json
Status_Change_Summary_API_(YM_R6),C-003,ASME Boiler and Pressure Vessel Code application,prevention,Ensure adequate vessel design standards,administrative,1st,Design standard requirement,T-001,,degraded,False,unknown,False,medium,2,CSB,schema_v2_3,data/structured/incidents/schema_v2_3/Status_Change_Summary_API_(YM_R6).json
